id,gender,age,Mask,Class,img
006708,0,0,m,0,input/data/train/images/006708_male_Asian_19/mask1.jpg
006708,0,0,m,0,input/data/train/images/006708_male_Asian_19/mask5.jpg
006708,0,0,m,0,input/data/train/images/006708_male_Asian_19/mask3.jpg
000592,1,1,n,16,input/data/train/images/000592_female_Asian_57/normal.jpg
000592,1,1,i,10,input/data/train/images/000592_female_Asian_57/incorrect_mask.jpg
000592,1,1,m,4,input/data/train/images/000592_female_Asian_57/mask2.jpg
000592,1,1,m,4,input/data/train/images/000592_female_Asian_57/mask4.jpg
000592,1,1,m,4,input/data/train/images/000592_female_Asian_57/mask1.jpg
000592,1,1,m,4,input/data/train/images/000592_female_Asian_57/mask5.jpg
000592,1,1,m,4,input/data/train/images/000592_female_Asian_57/mask3.jpg
001137,0,0,n,12,input/data/train/images/001137_male_Asian_24/normal.jpg
001137,0,0,i,6,input/data/train/images/001137_male_Asian_24/incorrect_mask.jpg
001137,0,0,m,0,input/data/train/images/001137_male_Asian_24/mask2.jpg
001137,0,0,m,0,input/data/train/images/001137_male_Asian_24/mask4.jpg
001137,0,0,m,0,input/data/train/images/001137_male_Asian_24/mask1.jpg
001137,0,0,m,0,input/data/train/images/001137_male_Asian_24/mask5.jpg
001137,0,0,m,0,input/data/train/images/001137_male_Asian_24/mask3.jpg
001325,1,0,n,15,input/data/train/images/001325_female_Asian_23/normal.jpg
001325,1,0,i,9,input/data/train/images/001325_female_Asian_23/incorrect_mask.jpg
001325,1,0,m,3,input/data/train/images/001325_female_Asian_23/mask2.jpg
001325,1,0,m,3,input/data/train/images/001325_female_Asian_23/mask4.jpg
001325,1,0,m,3,input/data/train/images/001325_female_Asian_23/mask1.jpg
001325,1,0,m,3,input/data/train/images/001325_female_Asian_23/mask5.jpg
001325,1,0,m,3,input/data/train/images/001325_female_Asian_23/mask3.jpg
006606,0,0,n,12,input/data/train/images/006606_male_Asian_19/normal.jpeg
006606,0,0,m,0,input/data/train/images/006606_male_Asian_19/mask3.jpeg
006606,0,0,m,0,input/data/train/images/006606_male_Asian_19/mask2.jpeg
006606,0,0,m,0,input/data/train/images/006606_male_Asian_19/mask5.jpeg
006606,0,0,m,0,input/data/train/images/006606_male_Asian_19/mask4.jpeg
006606,0,0,i,6,input/data/train/images/006606_male_Asian_19/incorrect_mask.jpeg
006606,0,0,m,0,input/data/train/images/006606_male_Asian_19/mask1.jpeg
006729,0,0,n,12,input/data/train/images/006729_male_Asian_19/normal.jpg
006729,0,0,i,6,input/data/train/images/006729_male_Asian_19/incorrect_mask.jpg
006729,0,0,m,0,input/data/train/images/006729_male_Asian_19/mask2.jpg
006729,0,0,m,0,input/data/train/images/006729_male_Asian_19/mask4.jpg
006729,0,0,m,0,input/data/train/images/006729_male_Asian_19/mask1.jpg
006729,0,0,m,0,input/data/train/images/006729_male_Asian_19/mask5.jpg
006729,0,0,m,0,input/data/train/images/006729_male_Asian_19/mask3.jpg
004228,1,1,n,16,input/data/train/images/004228_female_Asian_58/normal.jpg
004228,1,1,i,10,input/data/train/images/004228_female_Asian_58/incorrect_mask.jpg
004228,1,1,m,4,input/data/train/images/004228_female_Asian_58/mask2.jpg
004228,1,1,m,4,input/data/train/images/004228_female_Asian_58/mask4.jpg
004228,1,1,m,4,input/data/train/images/004228_female_Asian_58/mask1.jpg
004228,1,1,m,4,input/data/train/images/004228_female_Asian_58/mask5.jpg
004228,1,1,m,4,input/data/train/images/004228_female_Asian_58/mask3.jpg
001315,1,0,n,15,input/data/train/images/001315_female_Asian_24/normal.jpg
001315,1,0,i,9,input/data/train/images/001315_female_Asian_24/incorrect_mask.jpg
001315,1,0,m,3,input/data/train/images/001315_female_Asian_24/mask2.jpg
001315,1,0,m,3,input/data/train/images/001315_female_Asian_24/mask4.jpg
001315,1,0,m,3,input/data/train/images/001315_female_Asian_24/mask1.jpg
001315,1,0,m,3,input/data/train/images/001315_female_Asian_24/mask5.jpg
001315,1,0,m,3,input/data/train/images/001315_female_Asian_24/mask3.jpg
005516,1,1,n,16,input/data/train/images/005516_female_Asian_52/normal.jpg
005516,1,1,i,10,input/data/train/images/005516_female_Asian_52/incorrect_mask.jpg
005516,1,1,m,4,input/data/train/images/005516_female_Asian_52/mask2.jpg
005516,1,1,m,4,input/data/train/images/005516_female_Asian_52/mask4.jpg
005516,1,1,m,4,input/data/train/images/005516_female_Asian_52/mask1.jpg
005516,1,1,m,4,input/data/train/images/005516_female_Asian_52/mask5.jpg
005516,1,1,m,4,input/data/train/images/005516_female_Asian_52/mask3.jpg
005123,1,1,n,16,input/data/train/images/005123_female_Asian_54/normal.jpg
005123,1,1,i,10,input/data/train/images/005123_female_Asian_54/incorrect_mask.jpg
005123,1,1,m,4,input/data/train/images/005123_female_Asian_54/mask2.jpg
005123,1,1,m,4,input/data/train/images/005123_female_Asian_54/mask4.jpg
005123,1,1,m,4,input/data/train/images/005123_female_Asian_54/mask1.jpg
005123,1,1,m,4,input/data/train/images/005123_female_Asian_54/mask5.jpg
005123,1,1,m,4,input/data/train/images/005123_female_Asian_54/mask3.jpg
001235,0,0,n,12,input/data/train/images/001235_male_Asian_20/normal.jpg
001235,0,0,i,6,input/data/train/images/001235_male_Asian_20/incorrect_mask.jpg
001235,0,0,m,0,input/data/train/images/001235_male_Asian_20/mask2.jpg
001235,0,0,m,0,input/data/train/images/001235_male_Asian_20/mask4.jpg
001235,0,0,m,0,input/data/train/images/001235_male_Asian_20/mask1.jpg
001235,0,0,m,0,input/data/train/images/001235_male_Asian_20/mask5.jpg
001235,0,0,m,0,input/data/train/images/001235_male_Asian_20/mask3.jpg
003074,1,0,n,15,input/data/train/images/003074_female_Asian_19/normal.jpg
003074,1,0,i,9,input/data/train/images/003074_female_Asian_19/incorrect_mask.jpg
003074,1,0,m,3,input/data/train/images/003074_female_Asian_19/mask2.jpg
003074,1,0,m,3,input/data/train/images/003074_female_Asian_19/mask4.jpg
003074,1,0,m,3,input/data/train/images/003074_female_Asian_19/mask1.jpg
003074,1,0,m,3,input/data/train/images/003074_female_Asian_19/mask5.jpg
003074,1,0,m,3,input/data/train/images/003074_female_Asian_19/mask3.jpg
001028,1,0,n,15,input/data/train/images/001028_female_Asian_25/normal.jpg
001028,1,0,i,9,input/data/train/images/001028_female_Asian_25/incorrect_mask.jpg
001028,1,0,m,3,input/data/train/images/001028_female_Asian_25/mask2.jpg
001028,1,0,m,3,input/data/train/images/001028_female_Asian_25/mask4.jpg
001028,1,0,m,3,input/data/train/images/001028_female_Asian_25/mask1.jpg
001028,1,0,m,3,input/data/train/images/001028_female_Asian_25/mask5.jpg
001028,1,0,m,3,input/data/train/images/001028_female_Asian_25/mask3.jpg
001536,0,1,n,13,input/data/train/images/001536_male_Asian_56/normal.jpg
001536,0,1,i,7,input/data/train/images/001536_male_Asian_56/incorrect_mask.jpg
001536,0,1,m,1,input/data/train/images/001536_male_Asian_56/mask2.jpg
001536,0,1,m,1,input/data/train/images/001536_male_Asian_56/mask4.jpg
001536,0,1,m,1,input/data/train/images/001536_male_Asian_56/mask1.jpg
001536,0,1,m,1,input/data/train/images/001536_male_Asian_56/mask5.jpg
001536,0,1,m,1,input/data/train/images/001536_male_Asian_56/mask3.jpg
001131,1,0,n,15,input/data/train/images/001131_female_Asian_22/normal.jpg
001131,1,0,i,9,input/data/train/images/001131_female_Asian_22/incorrect_mask.jpg
001131,1,0,m,3,input/data/train/images/001131_female_Asian_22/mask2.jpg
001131,1,0,m,3,input/data/train/images/001131_female_Asian_22/mask4.jpg
001131,1,0,m,3,input/data/train/images/001131_female_Asian_22/mask1.jpg
001131,1,0,m,3,input/data/train/images/001131_female_Asian_22/mask5.jpg
001131,1,0,m,3,input/data/train/images/001131_female_Asian_22/mask3.jpg
000820,1,1,n,16,input/data/train/images/000820_female_Asian_51/normal.jpg
000820,1,1,i,10,input/data/train/images/000820_female_Asian_51/incorrect_mask.jpg
000820,1,1,m,4,input/data/train/images/000820_female_Asian_51/mask2.jpg
000820,1,1,m,4,input/data/train/images/000820_female_Asian_51/mask4.jpg
000820,1,1,m,4,input/data/train/images/000820_female_Asian_51/mask1.jpg
000820,1,1,m,4,input/data/train/images/000820_female_Asian_51/mask5.jpg
000820,1,1,m,4,input/data/train/images/000820_female_Asian_51/mask3.jpg
003757,1,1,n,16,input/data/train/images/003757_female_Asian_52/normal.jpg
003757,1,1,i,10,input/data/train/images/003757_female_Asian_52/incorrect_mask.jpg
003757,1,1,m,4,input/data/train/images/003757_female_Asian_52/mask2.jpg
003757,1,1,m,4,input/data/train/images/003757_female_Asian_52/mask4.jpg
003757,1,1,m,4,input/data/train/images/003757_female_Asian_52/mask1.jpg
003757,1,1,m,4,input/data/train/images/003757_female_Asian_52/mask5.jpg
003757,1,1,m,4,input/data/train/images/003757_female_Asian_52/mask3.jpg
004380,1,2,n,17,input/data/train/images/004380_female_Asian_60/normal.jpg
004380,1,2,i,11,input/data/train/images/004380_female_Asian_60/incorrect_mask.jpg
004380,1,2,m,5,input/data/train/images/004380_female_Asian_60/mask2.jpg
004380,1,2,m,5,input/data/train/images/004380_female_Asian_60/mask4.jpg
004380,1,2,m,5,input/data/train/images/004380_female_Asian_60/mask1.jpg
004380,1,2,m,5,input/data/train/images/004380_female_Asian_60/mask5.jpg
004380,1,2,m,5,input/data/train/images/004380_female_Asian_60/mask3.jpg
003566,0,1,n,13,input/data/train/images/003566_male_Asian_53/normal.jpg
003566,0,1,i,7,input/data/train/images/003566_male_Asian_53/incorrect_mask.jpg
003566,0,1,m,1,input/data/train/images/003566_male_Asian_53/mask2.jpg
003566,0,1,m,1,input/data/train/images/003566_male_Asian_53/mask4.jpg
003566,0,1,m,1,input/data/train/images/003566_male_Asian_53/mask1.jpg
003566,0,1,m,1,input/data/train/images/003566_male_Asian_53/mask5.jpg
003566,0,1,m,1,input/data/train/images/003566_male_Asian_53/mask3.jpg
000642,1,1,n,16,input/data/train/images/000642_female_Asian_54/normal.jpg
000642,1,1,i,10,input/data/train/images/000642_female_Asian_54/incorrect_mask.jpg
000642,1,1,m,4,input/data/train/images/000642_female_Asian_54/mask2.jpg
000642,1,1,m,4,input/data/train/images/000642_female_Asian_54/mask4.jpg
000642,1,1,m,4,input/data/train/images/000642_female_Asian_54/mask1.jpg
000642,1,1,m,4,input/data/train/images/000642_female_Asian_54/mask5.jpg
000642,1,1,m,4,input/data/train/images/000642_female_Asian_54/mask3.jpg
003859,0,2,n,14,input/data/train/images/003859_male_Asian_60/normal.jpg
003859,0,2,i,8,input/data/train/images/003859_male_Asian_60/incorrect_mask.jpg
003859,0,2,m,2,input/data/train/images/003859_male_Asian_60/mask2.jpg
003859,0,2,m,2,input/data/train/images/003859_male_Asian_60/mask4.jpg
003859,0,2,m,2,input/data/train/images/003859_male_Asian_60/mask1.jpg
003859,0,2,m,2,input/data/train/images/003859_male_Asian_60/mask5.jpg
003859,0,2,m,2,input/data/train/images/003859_male_Asian_60/mask3.jpg
004320,1,1,n,16,input/data/train/images/004320_female_Asian_58/normal.jpg
004320,1,1,i,10,input/data/train/images/004320_female_Asian_58/incorrect_mask.jpg
004320,1,1,m,4,input/data/train/images/004320_female_Asian_58/mask2.jpg
004320,1,1,m,4,input/data/train/images/004320_female_Asian_58/mask4.jpg
004320,1,1,m,4,input/data/train/images/004320_female_Asian_58/mask1.jpg
004320,1,1,m,4,input/data/train/images/004320_female_Asian_58/mask5.jpg
004320,1,1,m,4,input/data/train/images/004320_female_Asian_58/mask3.jpg
003808,0,1,n,13,input/data/train/images/003808_male_Asian_50/normal.jpg
003808,0,1,i,7,input/data/train/images/003808_male_Asian_50/incorrect_mask.jpg
003808,0,1,m,1,input/data/train/images/003808_male_Asian_50/mask2.jpg
003808,0,1,m,1,input/data/train/images/003808_male_Asian_50/mask4.jpg
003808,0,1,m,1,input/data/train/images/003808_male_Asian_50/mask1.jpg
003808,0,1,m,1,input/data/train/images/003808_male_Asian_50/mask5.jpg
003808,0,1,m,1,input/data/train/images/003808_male_Asian_50/mask3.jpg
006657,0,0,n,12,input/data/train/images/006657_male_Asian_20/normal.jpeg
006657,0,0,m,0,input/data/train/images/006657_male_Asian_20/mask3.jpeg
006657,0,0,m,0,input/data/train/images/006657_male_Asian_20/mask2.jpeg
006657,0,0,m,0,input/data/train/images/006657_male_Asian_20/mask5.jpeg
006657,0,0,m,0,input/data/train/images/006657_male_Asian_20/mask4.jpeg
006657,0,0,i,6,input/data/train/images/006657_male_Asian_20/incorrect_mask.jpeg
006657,0,0,m,0,input/data/train/images/006657_male_Asian_20/mask1.jpeg
006147,0,0,m,0,input/data/train/images/006147_male_Asian_19/mask3.png
006147,0,0,m,0,input/data/train/images/006147_male_Asian_19/mask2.png
006147,0,0,n,12,input/data/train/images/006147_male_Asian_19/normal.png
006147,0,0,i,6,input/data/train/images/006147_male_Asian_19/incorrect_mask.png
006147,0,0,m,0,input/data/train/images/006147_male_Asian_19/mask5.png
006147,0,0,m,0,input/data/train/images/006147_male_Asian_19/mask1.png
006147,0,0,m,0,input/data/train/images/006147_male_Asian_19/mask4.png
006163,1,0,m,3,input/data/train/images/006163_female_Asian_18/mask3.png
006163,1,0,m,3,input/data/train/images/006163_female_Asian_18/mask2.png
006163,1,0,n,15,input/data/train/images/006163_female_Asian_18/normal.png
006163,1,0,i,9,input/data/train/images/006163_female_Asian_18/incorrect_mask.png
006163,1,0,m,3,input/data/train/images/006163_female_Asian_18/mask5.png
006163,1,0,m,3,input/data/train/images/006163_female_Asian_18/mask1.png
006163,1,0,m,3,input/data/train/images/006163_female_Asian_18/mask4.png
006671,0,0,n,12,input/data/train/images/006671_male_Asian_19/normal.jpeg
006671,0,0,m,0,input/data/train/images/006671_male_Asian_19/mask3.jpeg
006671,0,0,m,0,input/data/train/images/006671_male_Asian_19/mask2.jpeg
006671,0,0,m,0,input/data/train/images/006671_male_Asian_19/mask5.jpeg
006671,0,0,m,0,input/data/train/images/006671_male_Asian_19/mask4.jpeg
006671,0,0,i,6,input/data/train/images/006671_male_Asian_19/incorrect_mask.jpeg
006671,0,0,m,0,input/data/train/images/006671_male_Asian_19/mask1.jpeg
001422,0,1,n,13,input/data/train/images/001422_male_Asian_58/normal.jpg
001422,0,1,i,7,input/data/train/images/001422_male_Asian_58/incorrect_mask.jpg
001422,0,1,m,1,input/data/train/images/001422_male_Asian_58/mask2.jpg
001422,0,1,m,1,input/data/train/images/001422_male_Asian_58/mask4.jpg
001422,0,1,m,1,input/data/train/images/001422_male_Asian_58/mask1.jpg
001422,0,1,m,1,input/data/train/images/001422_male_Asian_58/mask5.jpg
001422,0,1,m,1,input/data/train/images/001422_male_Asian_58/mask3.jpg
004440,1,0,n,15,input/data/train/images/004440_female_Asian_25/normal.jpg
004440,1,0,i,9,input/data/train/images/004440_female_Asian_25/incorrect_mask.jpg
004440,1,0,m,3,input/data/train/images/004440_female_Asian_25/mask2.jpg
004440,1,0,m,3,input/data/train/images/004440_female_Asian_25/mask4.jpg
004440,1,0,m,3,input/data/train/images/004440_female_Asian_25/mask1.jpg
004440,1,0,m,3,input/data/train/images/004440_female_Asian_25/mask5.jpg
004440,1,0,m,3,input/data/train/images/004440_female_Asian_25/mask3.jpg
000675,1,1,n,16,input/data/train/images/000675_female_Asian_59/normal.jpg
000675,1,1,i,10,input/data/train/images/000675_female_Asian_59/incorrect_mask.jpg
000675,1,1,m,4,input/data/train/images/000675_female_Asian_59/mask2.jpg
000675,1,1,m,4,input/data/train/images/000675_female_Asian_59/mask4.jpg
000675,1,1,m,4,input/data/train/images/000675_female_Asian_59/mask1.jpg
000675,1,1,m,4,input/data/train/images/000675_female_Asian_59/mask5.jpg
000675,1,1,m,4,input/data/train/images/000675_female_Asian_59/mask3.jpg
003705,1,1,n,16,input/data/train/images/003705_female_Asian_58/normal.jpg
003705,1,1,i,10,input/data/train/images/003705_female_Asian_58/incorrect_mask.jpg
003705,1,1,m,4,input/data/train/images/003705_female_Asian_58/mask2.jpg
003705,1,1,m,4,input/data/train/images/003705_female_Asian_58/mask4.jpg
003705,1,1,m,4,input/data/train/images/003705_female_Asian_58/mask1.jpg
003705,1,1,m,4,input/data/train/images/003705_female_Asian_58/mask5.jpg
003705,1,1,m,4,input/data/train/images/003705_female_Asian_58/mask3.jpg
006467,1,0,n,15,input/data/train/images/006467_female_Asian_18/normal.jpg
006467,1,0,i,9,input/data/train/images/006467_female_Asian_18/incorrect_mask.jpg
006467,1,0,m,3,input/data/train/images/006467_female_Asian_18/mask2.jpg
006467,1,0,m,3,input/data/train/images/006467_female_Asian_18/mask4.jpg
006467,1,0,m,3,input/data/train/images/006467_female_Asian_18/mask1.jpg
006467,1,0,m,3,input/data/train/images/006467_female_Asian_18/mask5.jpg
006467,1,0,m,3,input/data/train/images/006467_female_Asian_18/mask3.jpg
005090,1,1,n,16,input/data/train/images/005090_female_Asian_55/normal.jpg
005090,1,1,i,10,input/data/train/images/005090_female_Asian_55/incorrect_mask.jpg
005090,1,1,m,4,input/data/train/images/005090_female_Asian_55/mask2.jpg
005090,1,1,m,4,input/data/train/images/005090_female_Asian_55/mask4.jpg
005090,1,1,m,4,input/data/train/images/005090_female_Asian_55/mask1.jpg
005090,1,1,m,4,input/data/train/images/005090_female_Asian_55/mask5.jpg
005090,1,1,m,4,input/data/train/images/005090_female_Asian_55/mask3.jpg
006387,0,0,n,12,input/data/train/images/006387_male_Asian_19/normal.jpg
006387,0,0,i,6,input/data/train/images/006387_male_Asian_19/incorrect_mask.jpg
006387,0,0,m,0,input/data/train/images/006387_male_Asian_19/mask2.jpg
006387,0,0,m,0,input/data/train/images/006387_male_Asian_19/mask4.jpg
006387,0,0,m,0,input/data/train/images/006387_male_Asian_19/mask1.jpg
006387,0,0,m,0,input/data/train/images/006387_male_Asian_19/mask5.jpg
006387,0,0,m,0,input/data/train/images/006387_male_Asian_19/mask3.jpg
003532,0,1,n,13,input/data/train/images/003532_male_Asian_59/normal.jpg
003532,0,1,i,7,input/data/train/images/003532_male_Asian_59/incorrect_mask.jpg
003532,0,1,m,1,input/data/train/images/003532_male_Asian_59/mask2.jpg
003532,0,1,m,1,input/data/train/images/003532_male_Asian_59/mask4.jpg
003532,0,1,m,1,input/data/train/images/003532_male_Asian_59/mask1.jpg
003532,0,1,m,1,input/data/train/images/003532_male_Asian_59/mask5.jpg
003532,0,1,m,1,input/data/train/images/003532_male_Asian_59/mask3.jpg
006673,0,0,n,12,input/data/train/images/006673_male_Asian_19/normal.jpg
006673,0,0,i,6,input/data/train/images/006673_male_Asian_19/incorrect_mask.jpg
006673,0,0,m,0,input/data/train/images/006673_male_Asian_19/mask2.jpg
006673,0,0,m,0,input/data/train/images/006673_male_Asian_19/mask4.jpg
006673,0,0,m,0,input/data/train/images/006673_male_Asian_19/mask1.jpg
006673,0,0,m,0,input/data/train/images/006673_male_Asian_19/mask5.jpg
006673,0,0,m,0,input/data/train/images/006673_male_Asian_19/mask3.jpg
003710,1,2,n,17,input/data/train/images/003710_female_Asian_60/normal.jpg
003710,1,2,i,11,input/data/train/images/003710_female_Asian_60/incorrect_mask.jpg
003710,1,2,m,5,input/data/train/images/003710_female_Asian_60/mask2.jpg
003710,1,2,m,5,input/data/train/images/003710_female_Asian_60/mask4.jpg
003710,1,2,m,5,input/data/train/images/003710_female_Asian_60/mask1.jpg
003710,1,2,m,5,input/data/train/images/003710_female_Asian_60/mask5.jpg
003710,1,2,m,5,input/data/train/images/003710_female_Asian_60/mask3.jpg
006175,1,0,m,3,input/data/train/images/006175_female_Asian_18/mask3.png
006175,1,0,m,3,input/data/train/images/006175_female_Asian_18/mask2.png
006175,1,0,n,15,input/data/train/images/006175_female_Asian_18/normal.png
006175,1,0,i,9,input/data/train/images/006175_female_Asian_18/incorrect_mask.png
006175,1,0,m,3,input/data/train/images/006175_female_Asian_18/mask5.png
006175,1,0,m,3,input/data/train/images/006175_female_Asian_18/mask1.png
006175,1,0,m,3,input/data/train/images/006175_female_Asian_18/mask4.png
003780,1,1,n,16,input/data/train/images/003780_female_Asian_48/normal.jpg
003780,1,1,i,10,input/data/train/images/003780_female_Asian_48/incorrect_mask.jpg
003780,1,1,m,4,input/data/train/images/003780_female_Asian_48/mask2.jpg
003780,1,1,m,4,input/data/train/images/003780_female_Asian_48/mask4.jpg
003780,1,1,m,4,input/data/train/images/003780_female_Asian_48/mask1.jpg
003780,1,1,m,4,input/data/train/images/003780_female_Asian_48/mask5.jpg
003780,1,1,m,4,input/data/train/images/003780_female_Asian_48/mask3.jpg
005029,1,1,n,16,input/data/train/images/005029_female_Asian_49/normal.jpg
005029,1,1,i,10,input/data/train/images/005029_female_Asian_49/incorrect_mask.jpg
005029,1,1,m,4,input/data/train/images/005029_female_Asian_49/mask2.jpg
005029,1,1,m,4,input/data/train/images/005029_female_Asian_49/mask4.jpg
005029,1,1,m,4,input/data/train/images/005029_female_Asian_49/mask1.jpg
005029,1,1,m,4,input/data/train/images/005029_female_Asian_49/mask5.jpg
005029,1,1,m,4,input/data/train/images/005029_female_Asian_49/mask3.jpg
001193,0,0,n,12,input/data/train/images/001193_male_Asian_21/normal.jpg
001193,0,0,i,6,input/data/train/images/001193_male_Asian_21/incorrect_mask.jpg
001193,0,0,m,0,input/data/train/images/001193_male_Asian_21/mask2.jpg
001193,0,0,m,0,input/data/train/images/001193_male_Asian_21/mask4.jpg
001193,0,0,m,0,input/data/train/images/001193_male_Asian_21/mask1.jpg
001193,0,0,m,0,input/data/train/images/001193_male_Asian_21/mask5.jpg
001193,0,0,m,0,input/data/train/images/001193_male_Asian_21/mask3.jpg
000557,1,1,n,16,input/data/train/images/000557_female_Asian_57/normal.jpg
000557,1,1,i,10,input/data/train/images/000557_female_Asian_57/incorrect_mask.jpg
000557,1,1,m,4,input/data/train/images/000557_female_Asian_57/mask2.jpg
000557,1,1,m,4,input/data/train/images/000557_female_Asian_57/mask4.jpg
000557,1,1,m,4,input/data/train/images/000557_female_Asian_57/mask1.jpg
000557,1,1,m,4,input/data/train/images/000557_female_Asian_57/mask5.jpg
000557,1,1,m,4,input/data/train/images/000557_female_Asian_57/mask3.jpg
003085,1,0,n,15,input/data/train/images/003085_female_Asian_20/normal.jpg
003085,1,0,i,9,input/data/train/images/003085_female_Asian_20/incorrect_mask.jpg
003085,1,0,m,3,input/data/train/images/003085_female_Asian_20/mask2.jpg
003085,1,0,m,3,input/data/train/images/003085_female_Asian_20/mask4.jpg
003085,1,0,m,3,input/data/train/images/003085_female_Asian_20/mask1.jpg
003085,1,0,m,3,input/data/train/images/003085_female_Asian_20/mask5.jpg
003085,1,0,m,3,input/data/train/images/003085_female_Asian_20/mask3.jpg
006905,0,0,n,12,input/data/train/images/006905_male_Asian_19/normal.jpg
006905,0,0,i,6,input/data/train/images/006905_male_Asian_19/incorrect_mask.jpg
006905,0,0,m,0,input/data/train/images/006905_male_Asian_19/mask2.jpg
006905,0,0,m,0,input/data/train/images/006905_male_Asian_19/mask4.jpg
006905,0,0,m,0,input/data/train/images/006905_male_Asian_19/mask1.jpg
006905,0,0,m,0,input/data/train/images/006905_male_Asian_19/mask5.jpg
006905,0,0,m,0,input/data/train/images/006905_male_Asian_19/mask3.jpg
006242,0,0,m,0,input/data/train/images/006242_male_Asian_19/mask3.png
006242,0,0,m,0,input/data/train/images/006242_male_Asian_19/mask2.png
006242,0,0,n,12,input/data/train/images/006242_male_Asian_19/normal.png
006242,0,0,i,6,input/data/train/images/006242_male_Asian_19/incorrect_mask.png
006242,0,0,m,0,input/data/train/images/006242_male_Asian_19/mask5.png
006242,0,0,m,0,input/data/train/images/006242_male_Asian_19/mask1.png
006242,0,0,m,0,input/data/train/images/006242_male_Asian_19/mask4.png
000245,0,1,n,13,input/data/train/images/000245_male_Asian_58/normal.jpg
000245,0,1,i,7,input/data/train/images/000245_male_Asian_58/incorrect_mask.jpg
000245,0,1,m,1,input/data/train/images/000245_male_Asian_58/mask2.jpg
000245,0,1,m,1,input/data/train/images/000245_male_Asian_58/mask4.jpg
000245,0,1,m,1,input/data/train/images/000245_male_Asian_58/mask1.jpg
000245,0,1,m,1,input/data/train/images/000245_male_Asian_58/mask5.jpg
000245,0,1,m,1,input/data/train/images/000245_male_Asian_58/mask3.jpg
006213,0,0,n,12,input/data/train/images/006213_male_Asian_19/normal.jpg
006213,0,0,i,6,input/data/train/images/006213_male_Asian_19/incorrect_mask.jpg
006213,0,0,m,0,input/data/train/images/006213_male_Asian_19/mask2.jpg
006213,0,0,m,0,input/data/train/images/006213_male_Asian_19/mask4.jpg
006213,0,0,m,0,input/data/train/images/006213_male_Asian_19/mask1.jpg
006213,0,0,m,0,input/data/train/images/006213_male_Asian_19/mask5.jpg
006213,0,0,m,0,input/data/train/images/006213_male_Asian_19/mask3.jpg
000739,1,1,n,16,input/data/train/images/000739_female_Asian_52/normal.jpg
000739,1,1,i,10,input/data/train/images/000739_female_Asian_52/incorrect_mask.jpg
000739,1,1,m,4,input/data/train/images/000739_female_Asian_52/mask2.jpg
000739,1,1,m,4,input/data/train/images/000739_female_Asian_52/mask4.jpg
000739,1,1,m,4,input/data/train/images/000739_female_Asian_52/mask1.jpg
000739,1,1,m,4,input/data/train/images/000739_female_Asian_52/mask5.jpg
000739,1,1,m,4,input/data/train/images/000739_female_Asian_52/mask3.jpg
006514,0,0,n,12,input/data/train/images/006514_male_Asian_20/normal.jpg
006514,0,0,i,6,input/data/train/images/006514_male_Asian_20/incorrect_mask.jpg
006514,0,0,m,0,input/data/train/images/006514_male_Asian_20/mask2.jpg
006514,0,0,m,0,input/data/train/images/006514_male_Asian_20/mask4.jpg
006514,0,0,m,0,input/data/train/images/006514_male_Asian_20/mask1.jpg
006514,0,0,m,0,input/data/train/images/006514_male_Asian_20/mask5.jpg
006514,0,0,m,0,input/data/train/images/006514_male_Asian_20/mask3.jpg
000782,1,1,n,16,input/data/train/images/000782_female_Asian_58/normal.jpg
000782,1,1,i,10,input/data/train/images/000782_female_Asian_58/incorrect_mask.jpg
000782,1,1,m,4,input/data/train/images/000782_female_Asian_58/mask2.jpg
000782,1,1,m,4,input/data/train/images/000782_female_Asian_58/mask4.jpg
000782,1,1,m,4,input/data/train/images/000782_female_Asian_58/mask1.jpg
000782,1,1,m,4,input/data/train/images/000782_female_Asian_58/mask5.jpg
000782,1,1,m,4,input/data/train/images/000782_female_Asian_58/mask3.jpg
006351,1,0,n,15,input/data/train/images/006351_female_Asian_18/normal.jpg
006351,1,0,i,9,input/data/train/images/006351_female_Asian_18/incorrect_mask.jpg
006351,1,0,m,3,input/data/train/images/006351_female_Asian_18/mask2.jpg
006351,1,0,m,3,input/data/train/images/006351_female_Asian_18/mask4.jpg
006351,1,0,m,3,input/data/train/images/006351_female_Asian_18/mask1.jpg
006351,1,0,m,3,input/data/train/images/006351_female_Asian_18/mask5.jpg
006351,1,0,m,3,input/data/train/images/006351_female_Asian_18/mask3.jpg
000776,1,1,n,16,input/data/train/images/000776_female_Asian_57/normal.jpg
000776,1,1,i,10,input/data/train/images/000776_female_Asian_57/incorrect_mask.jpg
000776,1,1,m,4,input/data/train/images/000776_female_Asian_57/mask2.jpg
000776,1,1,m,4,input/data/train/images/000776_female_Asian_57/mask4.jpg
000776,1,1,m,4,input/data/train/images/000776_female_Asian_57/mask1.jpg
000776,1,1,m,4,input/data/train/images/000776_female_Asian_57/mask5.jpg
000776,1,1,m,4,input/data/train/images/000776_female_Asian_57/mask3.jpg
006746,0,0,n,12,input/data/train/images/006746_male_Asian_19/normal.jpg
006746,0,0,i,6,input/data/train/images/006746_male_Asian_19/incorrect_mask.jpg
006746,0,0,m,0,input/data/train/images/006746_male_Asian_19/mask2.jpg
006746,0,0,m,0,input/data/train/images/006746_male_Asian_19/mask4.jpg
